,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
65,ma-ratio_FKFpi_nnlo_log_logSq_sunset,1.1883(57),-0.00404(70),25.629689952387075,2.447327976203105,0.006438530359164228,0,-0.00087(20),-0.00124(66),-2(240)e-06,-0.00001(22),-0.0028(17),-3(100)e-06,0.00018(34),7(140)e-06,,0.00007(750),1.2(4.0),-8.1(2.6),,
66,ma-ratio_FKFpi_nnlo_logSq_sunset,1.1905(60),-0.00410(71),28.990488068596363,1.3021602462065054,0.22246650691280626,0,0.00293(35),0.0043(14),,,,,,,,-0.0005(170),21.6(1.3),23(10),,
67,ma-ratio_FKFpi_nnlo,1.1904(61),-0.00410(71),28.93759859792553,1.3166515906993133,0.21451020331645806,0,0.00298(36),0.0042(15),,,,,,,,-1(800)e-06,23.5(1.3),24(11),,
68,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.1881(57),-0.00403(70),26.085151775594287,2.4075019375253235,0.007403737112226739,0,-0.00085(20),-0.00126(67),0.00024(12),0.00022(11),-0.0037(12),-0.00010(10),-0.00030(17),0.00014(10),,0.00003(500),1.0(3.2),-9.3(2.2),0.00002(500),
69,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS,1.1883(57),-0.00404(70),25.64387852229267,2.440016469471837,0.006606202518213135,0,-0.00087(20),-0.00124(67),-3(240)e-06,-0.00001(22),-0.0028(17),-3(100)e-06,0.00018(34),7(140)e-06,,0.0009(260),1.2(4.0),-8.2(2.7),0.0006(260),
70,ma-ratio_FKFpi_nnlo_logSq_sunset_alphaS,1.1905(60),-0.00410(71),28.99047899146465,1.3021624164983543,0.222465298518435,0,0.00293(35),0.0043(14),,,,,,,,-0.0003(140),21.6(1.3),23(10),-0.0002(140),
71,ma-ratio_FKFpi_nnlo_alphaS,1.1904(61),-0.00410(71),28.937612254887505,1.3166484394603355,0.21451190913304333,0,0.00298(36),0.0042(15),,,,,,,,-0.00001(290),23.5(1.3),24(11),-9(2900)e-06,
72,ma-ratio_FKFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1881(57),-0.00403(70),28.99022721252213,1.8139845643669756,0.05264996748733392,10,-0.00087(20),-0.00113(67),0.00024(12),0.00022(11),-0.0034(12),-0.00010(10),-0.00030(17),0.00014(10),,0.0002(150),1.4(3.2),-9.1(2.2),,
73,ma-ratio_FKFpi_nnlo_log_logSq_sunset_FV,1.1883(57),-0.00404(70),28.602496604106026,1.8415592611315843,0.04834496386265832,10,-0.00089(20),-0.00113(66),-2(240)e-06,-8(219)e-06,-0.0022(17),-2(100)e-06,0.00016(34),8(140)e-06,,0.0002(120),2.3(4.1),-7.6(2.7),,
74,ma-ratio_FKFpi_nnlo_logSq_sunset_FV,1.1901(60),-0.00409(71),29.728334806189842,1.1544789063071117,0.3166760505372872,10,0.00292(35),0.0043(14),,,,,,,,-0.0008(220),21.5(1.3),23(10),,
75,ma-ratio_FKFpi_nnlo_FV,1.1901(61),-0.00408(71),29.70863790155466,1.1623150655758805,0.3110688774524307,10,0.00296(36),0.0042(15),,,,,,,,-7(20000)e-08,23.3(1.3),24(11),,
76,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.1881(57),-0.00403(70),28.997696334221697,1.8074784603372631,0.0537151585991353,10,-0.00087(20),-0.00114(67),0.00024(12),0.00022(11),-0.0034(12),-0.00010(10),-0.00030(17),0.00014(10),,0.001(36),1.4(3.2),-9.1(2.2),0.0009(360),
77,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_FV,1.1883(57),-0.00403(70),28.611821701234287,1.8355549805173468,0.04925411616052718,10,-0.00089(20),-0.00114(66),-2(240)e-06,-8(219)e-06,-0.0022(17),-2(100)e-06,0.00015(34),8(140)e-06,,0.00002(400),2.3(4.1),-7.7(2.7),0.00001(400),
78,ma-ratio_FKFpi_nnlo_logSq_sunset_alphaS_FV,1.1901(60),-0.00409(71),29.727814444510607,1.1545970188013892,0.3165910307214845,10,0.00292(35),0.0043(14),,,,,,,,-0.00009(730),21.5(1.3),23(10),-0.00006(730),
79,ma-ratio_FKFpi_nnlo_alphaS_FV,1.1901(61),-0.00408(71),29.70864963468246,1.162312488561715,0.311070710259832,10,0.00296(36),0.0042(15),,,,,,,,-0.00001(240),23.3(1.3),24(11),-7(2400)e-06,
80,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_bijnens,1.1956(73),-0.00424(72),25.8173940339585,2.2732374664637165,0.011778718292176284,0,-0.00090(27),-0.00094(89),0.00029(14),0.00031(16),-0.0045(11),-0.00007(10),-0.00028(17),0.00021(10),,0.0004(140),-2.3(3.3),-8.6(2.0),,
81,ma-ratio_FpiFpi_nnlo_log_logSq_sunset,1.1950(72),-0.00422(72),25.32448302138752,2.277775470433551,0.01159732548396758,0,-0.00091(27),-0.00092(88),-3(290)e-06,-0.00004(33),-0.0037(15),-7(100)e-06,0.00021(34),0.00001(20),,0.0003(130),-2.6(3.9),-8.1(2.3),,
82,ma-ratio_FpiFpi_nnlo_logSq_sunset,1.1928(46),-0.00416(70),26.82618428287817,2.2177116259859457,0.01422729625648727,0,-0.001394(19),0.000058(40),,,,,,,,2.46(59),-0.0005(180),-0.0004(180),,
83,ma-ratio_FpiFpi_nnlo,1.1961(65),-0.00425(72),25.832299564295862,2.253836695034025,0.01258496095864134,0,-0.00124(26),-0.00015(70),,,,,,,,1.81(89),2.2(2.4),-1.8(2.6),,
84,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.1956(73),-0.00424(72),25.81742445476957,2.2732211548711447,0.011779375122818464,0,-0.00090(27),-0.00094(89),0.00029(14),0.00031(16),-0.0045(11),-0.00007(10),-0.00028(17),0.00021(10),,0.0003(130),-2.3(3.3),-8.6(2.0),0.0002(130),
85,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS,1.1950(72),-0.00422(72),25.32443021329252,2.2777996601551767,0.011596365708447041,0,-0.00091(27),-0.00092(88),-3(290)e-06,-0.00004(33),-0.0037(15),-7(100)e-06,0.00021(34),0.00001(20),,0.0001(77),-2.6(3.9),-8.1(2.3),0.00006(770),
86,ma-ratio_FpiFpi_nnlo_logSq_sunset_alphaS,1.1938(47),-0.00419(70),26.847902127077518,2.21370041595663,0.014421662560359937,0,-0.001396(19),0.000065(41),,,,,,,,1.7(1.5),-0.00009(780),-0.00008(780),1.2(2.2),
87,ma-ratio_FpiFpi_nnlo_alphaS,1.1968(66),-0.00427(72),25.827083909025987,2.254097909391459,0.012573766619161021,0,-0.00124(26),-0.00015(70),,,,,,,,1.29(87),2.2(2.4),-1.8(2.7),0.8(1.0),
88,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1945(70),-0.00421(72),29.02938964534873,1.6815782613165111,0.07854092963484298,10,-0.00087(26),-0.00102(88),0.00029(14),0.00032(16),-0.0039(11),-0.00007(10),-0.00029(17),0.00020(10),,0.0002(110),-1.0(3.3),-8.2(2.0),,
89,ma-ratio_FpiFpi_nnlo_log_logSq_sunset_FV,1.1943(68),-0.00420(72),28.468094407421088,1.7235296877652235,0.06931691825020954,10,-0.00088(26),-0.00102(86),-10(2895)e-07,-0.00002(33),-0.0029(15),-5(100)e-06,0.00018(34),0.00001(20),,0.0003(140),-0.7(3.8),-7.3(2.2),,
