,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
96,ma-ratio_FKFK_nnlo_log_logSq_sunset_bijnens,1.1803(30),-0.00381(68),46.56293948987691,2.156031499988222,0.003749396992229678,0,0.00065(27),-0.00197(63),0.00028(14),0.00029(16),-0.0051(14),-0.00004(10),-0.00033(17),0.00021(10),,-2.15(82),6.8(3.1),-3.8(2.2),,
97,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4_bijnens,1.1849(58),-0.00394(70),39.65669147045381,2.104922304696057,0.00490118657436871,0,0.00050(31),-0.00167(71),0.00028(14),0.00030(16),-0.0050(14),-0.00005(10),-0.00032(17),0.00021(10),,-3.9(2.1),5.4(3.3),-4.7(2.4),,27(29)
98,ma-ratio_FKFK_nnlo_log_logSq_sunset,1.1794(32),-0.00379(68),46.684757678449316,2.1219860286375023,0.0044836595637975825,0,0.00091(35),-0.00264(88),-0.00004(29),-0.00010(32),-0.0064(25),0.000018(99),0.00005(34),0.00004(20),,-2.52(85),5.3(3.4),-4.7(3.1),,
99,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4,1.1837(59),-0.00391(70),39.71104666954023,2.0761446792021765,0.005690001643391414,0,0.00076(40),-0.00233(95),-0.00003(29),-0.00009(32),-0.0061(25),0.000012(99),0.00007(34),0.00004(20),,-4.2(2.1),4.1(3.6),-5.2(3.0),,25(28)
100,ma-ratio_FKFK_nnlo_logSq_sunset,1.1805(29),-0.00382(68),45.517778448966205,2.349942442123396,0.001315798904412265,0,0.00046(27),-0.00160(71),,,,,,,,-1.94(96),9.5(2.8),-3.7(1.6),,
101,ma-ratio_FKFK_nnlo_logSq_sunset_a4,1.1863(69),-0.00398(71),38.7300698811511,2.297246362747128,0.0017569805258627251,0,0.00023(36),-0.00103(92),,,,,,,,-3.7(2.1),7.6(3.4),-4.3(1.7),,30(31)
102,ma-ratio_FKFK_nnlo,1.1822(29),-0.00386(69),45.313527365667255,2.3646660000656743,0.0012129720282208012,0,0.00035(27),-0.00117(71),,,,,,,,-1.71(98),9.7(2.8),-2.1(1.5),,
103,ma-ratio_FKFK_nnlo_a4,1.1888(71),-0.00405(71),38.61741311638875,2.2998293491862616,0.0017323870506029205,0,0.00010(35),-0.00054(93),,,,,,,,-3.6(2.1),7.6(3.5),-2.7(1.6),,33(32)
104,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_bijnens,1.186(17),-0.00398(83),43.79723888481888,2.1480984038892914,0.003909499148745954,0,0.00059(32),-0.00185(72),0.00028(14),0.00030(16),-0.0051(14),-0.00004(10),-0.00032(17),0.00021(10),,-9(18),6.4(3.2),-4.3(2.6),10(28),
105,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.174(20),-0.00364(88),37.36563796353572,2.087349832731977,0.005369545408697874,0,0.00055(32),-0.00175(72),0.00028(14),0.00030(16),-0.0049(14),-0.00004(10),-0.00032(17),0.00021(10),,10(26),5.4(3.3),-4.1(2.6),-24(44),45(44)
106,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS,1.186(16),-0.00396(82),43.907241027210134,2.113243677433537,0.004693165942865201,0,0.00084(40),-0.00252(95),-0.00003(29),-0.00010(32),-0.0064(24),0.000016(99),0.00006(34),0.00004(20),,-10(18),4.9(3.5),-5.1(3.2),11(28),
107,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4,1.175(20),-0.00366(88),37.37985355030969,2.0631404363125183,0.006084588351285093,0,0.00079(40),-0.00238(96),-0.00003(29),-0.00009(32),-0.0060(25),0.000012(99),0.00007(34),0.00004(20),,8(26),4.1(3.6),-4.7(3.1),-21(44),41(45)
108,ma-ratio_FKFK_nnlo_logSq_sunset_alphaS,1.185(19),-0.00394(86),42.780152500254566,2.3464126370919254,0.0013416691687443325,0,0.00040(38),-0.00145(95),,,,,,,,-7(20),9.2(3.1),-3.9(1.9),7(31),
109,ma-ratio_FKFK_nnlo_logSq_sunset_alphaS_a4,1.173(21),-0.00362(90),36.50501275423413,2.2727535110034385,0.0020074461578070296,0,0.00031(38),-0.00122(96),,,,,,,,13(26),7.5(3.4),-3.9(1.8),-28(44),51(45)
110,ma-ratio_FKFK_nnlo_alphaS,1.187(19),-0.00400(87),42.58334705031567,2.360298894984523,0.0012426355640828908,0,0.00028(37),-0.00100(95),,,,,,,,-7(20),9.4(3.2),-2.3(1.8),8(31),
111,ma-ratio_FKFK_nnlo_alphaS_a4,1.174(21),-0.00364(90),36.46176777570145,2.2689494179866725,0.0020492951362789803,0,0.00018(37),-0.00074(97),,,,,,,,15(26),7.4(3.5),-2.3(1.7),-32(44),57(45)
112,ma-ratio_FKFK_nnlo_log_logSq_sunset_FV_bijnens,1.1806(30),-0.00382(68),49.058108542325506,1.8618639037815463,0.01661874279516457,10,0.00062(27),-0.00198(62),0.00028(14),0.00030(16),-0.0050(14),-0.000040(99),-0.00033(17),0.00021(10),,-2.29(82),6.8(3.0),-4.7(2.2),,
113,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1857(58),-0.00396(70),42.269954410521,1.8002296979530474,0.02230462211982085,10,0.00045(32),-0.00165(70),0.00028(14),0.00030(16),-0.0049(14),-0.00005(10),-0.00032(17),0.00021(10),,-4.2(2.1),5.3(3.3),-5.8(2.5),,30(29)
114,ma-ratio_FKFK_nnlo_log_logSq_sunset_FV,1.1797(32),-0.00379(68),49.068829521759795,1.8398634954845483,0.018473516009181425,10,0.00086(36),-0.00261(87),-0.00003(29),-0.00010(32),-0.0061(24),0.000018(99),0.00004(34),0.00004(20),,-2.64(86),5.4(3.4),-5.4(3.0),,
115,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4_FV,1.1846(60),-0.00393(70),42.206050529193675,1.7839918802973116,0.02407524479654599,10,0.00069(40),-0.00226(95),-0.00003(29),-0.00009(32),-0.0059(24),0.000012(99),0.00007(34),0.00004(20),,-4.5(2.1),4.1(3.6),-6.1(2.9),,28(29)
116,ma-ratio_FKFK_nnlo_logSq_sunset_FV,1.1806(29),-0.00382(68),48.08436569504786,2.0506490713714443,0.006487857850704078,10,0.00043(28),-0.00162(70),,,,,,,,-2.05(96),9.5(2.8),-4.7(1.6),,
117,ma-ratio_FKFK_nnlo_logSq_sunset_a4_FV,1.1873(69),-0.00401(71),41.46850233930154,1.9823844895724976,0.009175475215486,10,0.00015(37),-0.00098(92),,,,,,,,-4.0(2.1),7.2(3.4),-5.6(1.8),,34(31)
118,ma-ratio_FKFK_nnlo_FV,1.1824(29),-0.00387(69),47.93001779235068,2.0585488647475425,0.006229987376957254,10,0.00032(27),-0.00120(70),,,,,,,,-1.83(98),9.7(2.8),-3.1(1.6),,
119,ma-ratio_FKFK_nnlo_a4_FV,1.1898(71),-0.00408(72),41.40516149003223,1.976873233386836,0.009432929898159241,10,0.00003(36),-0.00050(92),,,,,,,,-4.0(2.1),7.3(3.5),-3.9(1.7),,37(32)
120,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.189(17),-0.00405(83),46.381236561902064,1.8467941031691149,0.017869539079764428,10,0.00053(33),-0.00181(72),0.00028(14),0.00030(16),-0.0050(14),-0.00004(10),-0.00032(17),0.00021(10),,-12(19),6.3(3.2),-5.4(2.6),14(29),
121,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.177(20),-0.00373(88),39.92377452166431,1.789244565237215,0.02348885324312101,10,0.00049(33),-0.00172(72),0.00028(14),0.00030(16),-0.0048(14),-0.00005(10),-0.00032(17),0.00021(10),,7(26),5.3(3.3),-5.3(2.7),-19(44),44(45)
122,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_FV,1.188(17),-0.00403(83),46.374517656533534,1.8242672968443363,0.019902223672045,10,0.00077(40),-0.00243(94),-0.00003(29),-0.00009(32),-0.0061(24),0.000015(99),0.00005(34),0.00004(20),,-12(18),4.9(3.5),-6.0(3.1),14(28),
